stable_usage_key,choice_priority,territory,kind,celebration_id,mass_form,season,week,weekday,special_day,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,source_catalog,nigeria_selection_id,nigeria_source_date,gallery_source_url,gallery_text_edition,rsvce_selection_id,text_source_id,display_edition,resolution_status,review_notes
NG|temporal|advent|1|monday||I,2,NG,temporal,,,advent,1,monday,,,I,175,"ps122:1-2,3-4,4-5,6-7,8-9",Let us go rejoicing to the house of the Lord.,standard_lectionary_complete.csv,,,,,ps122_1_2_3_4_4_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|monday||II,1,NG,temporal,,,advent,1,monday,,,II,,"ps122:1-2,3-4ab,4cd-5,6-7,8-9",Let us go rejoicing to the house of the Lord.,nigeria_psalm_usage_assignments.csv,ng:2025-12-01:responsorial-psalm:1,2025-12-01,,,ps122_1_2_3_4ab_4cd_5_6_7_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|monday||II,2,NG,temporal,,,advent,1,monday,,,II,175,"ps122:1-2,3-4,4-5,6-7,8-9",Let us go rejoicing to the house of the Lord.,standard_lectionary_complete.csv,,,,,ps122_1_2_3_4_4_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|saturday||I,1,NG,temporal,,,advent,1,saturday,,,I,,"ps147:1-2,3-4,5-6",Blessed are all those who wait for the Lord.,nigeria_2024_2025_usage_assignments.csv,ng:2025-12-06:responsorial-psalm:1,2025-12-06,https://www.catholicgallery.org/mass-reading/071224/,Douay-Rheims,ps147_1_2_3_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|saturday||I,2,NG,temporal,,,advent,1,saturday,,,I,180,"ps147:1-2,3-4,5-6",Happy are all who long,standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/071224/,Douay-Rheims,ps147_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|saturday||II,1,NG,temporal,,,advent,1,saturday,,,II,,"ps147:1-2,3-4,5-6",Blessed are all those who wait for the Lord.,nigeria_psalm_usage_assignments.csv,ng:2025-12-06:responsorial-psalm:1,2025-12-06,,,ps147_1_2_3_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|saturday||II,2,NG,temporal,,,advent,1,saturday,,,II,180,"ps147:1-2,3-4,5-6",Happy are all who long,standard_lectionary_complete.csv,,,,,ps147_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|sunday|A|,1,NG,temporal,,,advent,1,sunday,,A,,,"ps122:1-2,3-4ab,4cd-5,6-7,8-9",We shall go rejoicing to the house of the Lord,nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:039c8f7f43b5e682,,https://www.catholicgallery.org/mass-reading/301125/,Douay-Rheims,ps122_1_2_3_4ab_4cd_5_6_7_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|advent|1|sunday|A|,2,NG,temporal,,,advent,1,sunday,,A,,,"ps122:1-2,3-4,4-5,6-7,8-9",Let us go rejoicing to the house of the Lord.,standard_lectionary_complete.csv,,,,,ps122_1_2_3_4_4_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|sunday|B|,1,NG,temporal,,,advent,1,sunday,,B,,,"ps80:2ac,3b,15-16a,18-19","O God, bring us back; let your face shine on us, and we shall be shaved.",nigeria_psalm_usage_assignments.csv,ng:2026-11-29:responsorial-psalm:1,2026-11-29,,,ps80_2ac_3b_15_16a_18_19,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|sunday|B|,2,NG,temporal,,,advent,1,sunday,,B,,,"ps80:2-3,15-16,18-19","Lord, make us turn to you;",standard_lectionary_complete.csv,,,,,ps80_2_3_15_16_18_19,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|sunday|C|,1,NG,temporal,,,advent,1,sunday,,C,,,"ps25:4-5,8-9,10,14","To you, O Lord, I lift my soul.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/011224/,Douay-Rheims,ps25_4_5_8_9_10_14,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|thursday||I,1,NG,temporal,,,advent,1,thursday,,,I,,"ps118:1,8-9,19-21,25-27a",Blessed is he who comes in the name of the Lord.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/051224/,Douay-Rheims,ps118_1_8_9_19_21_25_27a,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|thursday||II,1,NG,temporal,,,advent,1,thursday,,,II,,"ps118:1,8-9,19-21,25-27",Blest is he who comes in the name of the Lord.,nigeria_psalm_usage_assignments.csv,ng:2025-12-04:responsorial-psalm:1,2025-12-04,,,ps118_1_8_9_19_21_25_27,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|thursday||II,2,NG,temporal,,,advent,1,thursday,,,II,178,"ps118:1,8-9,19-21,25-27a",Blessed is he who comes in the name of the Lord.,standard_lectionary_complete.csv,,,,,ps118_1_8_9_19_21_25_27a,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|tuesday||I,1,NG,temporal,,,advent,1,tuesday,,,I,,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time, and fullness of peace for ever.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/031224/,Douay-Rheims,ps72_1_2_7_8_12_13_17,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|tuesday||I,2,NG,temporal,,,advent,1,tuesday,,,I,176,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time,",standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/031224/,Douay-Rheims,ps72_1_2_7_8_12_13_17,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|tuesday||II,1,NG,temporal,,,advent,1,tuesday,,,II,,"ps72:1-2,7-8,12-13,17","In his days shall justice flourish, and great peace forever.",nigeria_psalm_usage_assignments.csv,ng:2025-12-02:responsorial-psalm:1,2025-12-02,,,ps72_1_2_7_8_12_13_17,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|tuesday||II,2,NG,temporal,,,advent,1,tuesday,,,II,176,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time,",standard_lectionary_complete.csv,,,,,ps72_1_2_7_8_12_13_17,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|1|wednesday||I,1,NG,temporal,,,advent,1,wednesday,,,I,,"ps23:1-3a,3b-4,5,6",I shall live in the house of the Lord all the days of my life.,nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:c49ce424abed26f8,,https://www.catholicgallery.org/mass-reading/041224/,Douay-Rheims,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|advent|1|wednesday||I,2,NG,temporal,,,advent,1,wednesday,,,I,177,"ps23:1-3a,3b-4,5,6",I shall dwell in the house of the Lord,standard_lectionary_complete.csv,ng:reconstructed:ecb5b87f6c23f24a,,https://www.catholicgallery.org/mass-reading/041224/,Douay-Rheims,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|advent|1|wednesday||II,1,NG,temporal,,,advent,1,wednesday,,,II,,"ps23:1-3a,3b-4,5,6",In the Lord’s own house shall I dwell for length of days unending.,nigeria_psalm_usage_assignments.csv,ng:2025-12-03:responsorial-psalm:1,2025-12-03,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|1|wednesday||II,2,NG,temporal,,,advent,1,wednesday,,,II,177,"ps23:1-3a,3b-4,5,6",I shall dwell in the house of the Lord,standard_lectionary_complete.csv,ng:reconstructed:ecb5b87f6c23f24a,,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|advent|2|friday||I,1,NG,temporal,,,advent,2,friday,,,I,,"ps1:1-2,3,4,6","Those who follow you, Lord, will have the light of life.",nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:a43113458076a8a2,,https://www.catholicgallery.org/mass-reading/131224/,Douay-Rheims,ps1_1_2_3_4_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|advent|2|friday||I,2,NG,temporal,,,advent,2,friday,,,I,185,"ps1:1-2,3,4+6","Those who follow you, Lord,",standard_lectionary_complete.csv,,,,,local_rsvce:expanded:79eaecfe70635984,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|friday||II,1,NG,temporal,,,advent,2,friday,,,II,,"ps1:1-2,3,4,6","He who follows you, Lord, will have the light of life.",nigeria_psalm_usage_assignments.csv,ng:2025-12-12:responsorial-psalm:1,2025-12-12,,,ps1_1_2_3_4_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|friday||II,2,NG,temporal,,,advent,2,friday,,,II,185,"ps1:1-2,3,4+6","Those who follow you, Lord,",standard_lectionary_complete.csv,,,,,local_rsvce:expanded:79eaecfe70635984,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|monday||I,1,NG,temporal,,,advent,2,monday,,,I,,"ps98:1,2-3ab,3cd-4","Sing to the Lord a new song, for he has done marvellous deeds.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/091224/,Douay-Rheims,ps98_1_2_3ab_3cd_4,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|monday||I,2,NG,temporal,,,advent,2,monday,,,I,181,"ps85:8ab-9,10-11,12-13",Our God will come to save us!,standard_lectionary_complete.csv,,,,,ps85_8ab_9_10_11_12_13,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|monday||II,1,NG,temporal,,,advent,2,monday,,,II,181,"ps85:8ab-9,10-11,12-13",Our God will come to save us!,standard_lectionary_complete.csv,,,,,ps85_8ab_9_10_11_12_13,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|saturday||I,1,NG,temporal,,,advent,2,saturday,,,I,,"ps80:2ac,3b,15-16,18-19","O God, bring us back; let your face shine on us, and we shall be saved",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/141224/,Douay-Rheims,ps80_2ac_3b_15_16_18_19,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|saturday||I,2,NG,temporal,,,advent,2,saturday,,,I,186,"ps80:1ac+2b,14-15,17-18","Lord, let us see your face and we shall be saved.",standard_lectionary_complete.csv,,,,,ps80_1ac_2b_14_15_17_18,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|saturday||II,1,NG,temporal,,,advent,2,saturday,,,II,,"ps80:2ac,3b,15-16a,18-19","O God, bring us back; let your face shine on us, and we shall be saved.",nigeria_psalm_usage_assignments.csv,ng:2025-12-13:responsorial-psalm:1,2025-12-13,,,ps80_2ac_3b_15_16a_18_19,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|saturday||II,2,NG,temporal,,,advent,2,saturday,,,II,186,"ps80:1ac+2b,14-15,17-18","Lord, let us see your face and we shall be saved.",standard_lectionary_complete.csv,,,,,ps80_1ac_2b_14_15_17_18,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|sunday|A|,1,NG,temporal,,,advent,2,sunday,,A,,,"ps72:1-2,7-8,12-13,17","In his days shall justice flourish, and great peace forever.",nigeria_psalm_usage_assignments.csv,ng:2025-12-02:responsorial-psalm:1,2025-12-02,,,ps72_1_2_7_8_12_13_17,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|sunday|A|,2,NG,temporal,,,advent,2,sunday,,A,,,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time, and fullness of peace for ever.",standard_lectionary_complete.csv,,,,,ps72_1_2_7_8_12_13_17,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|sunday|B|,1,NG,temporal,,,advent,2,sunday,,B,,,"ps85:9-10,11-12,13-14","Lord, let us see your kindness, and grant us your salvation.",standard_lectionary_complete.csv,,,,,ps85_9_10_11_12_13_14,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|sunday|C|,1,NG,temporal,,,advent,2,sunday,,C,,,"ps126:1-2,2-3,4-5,6",The Lord has done great things for us; we are filled with joy.,standard_lectionary_complete.csv,,,,,ps126_1_2_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|thursday||I,1,NG,temporal,,,advent,2,thursday,,,I,184,"ps145:1+9,10-11,12-13ab",The Lord is kind and merciful.,standard_lectionary_complete.csv,,,,,ps145_1_9_10_11_12_13ab,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|thursday||II,1,NG,temporal,,,advent,2,thursday,,,II,,"ps145:1,9,10-11,12-13ab","The Lord is kind and full of compassion, slow to anger, abounding in mercy.",nigeria_psalm_usage_assignments.csv,ng:2025-12-11:responsorial-psalm:1,2025-12-11,,,ps145_1_9_10_11_12_13ab__alias_eb4d68a0f386,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|thursday||II,2,NG,temporal,,,advent,2,thursday,,,II,184,"ps145:1+9,10-11,12-13ab",The Lord is kind and merciful.,standard_lectionary_complete.csv,,,,,ps145_1_9_10_11_12_13ab,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|tuesday||I,1,NG,temporal,,,advent,2,tuesday,,,I,,"ps96:1-2,3,10ac,11-12,13",The Lord our God comes with power.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/101224/,Douay-Rheims,ps96_1_2_3_10ac_11_12_13__alias_ac9fcf8b2437,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|tuesday||I,2,NG,temporal,,,advent,2,tuesday,,,I,182,"ps96:1-2,3&10ac,11-12,13",The Lord our God comes in strength.,standard_lectionary_complete.csv,,,,,ps96_1_2_3_10ac_11_12_13,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|tuesday||II,1,NG,temporal,,,advent,2,tuesday,,,II,,"ps96:1-2,3,10ac,11-12a,12b-13",The Lord our God comes with might.,nigeria_psalm_usage_assignments.csv,ng:2025-12-09:responsorial-psalm:1,2025-12-09,,,ps96_1_2_3_10ac_11_12a_12b_13,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|tuesday||II,2,NG,temporal,,,advent,2,tuesday,,,II,182,"ps96:1-2,3&10ac,11-12,13",The Lord our God comes in strength.,standard_lectionary_complete.csv,,,,,ps96_1_2_3_10ac_11_12_13,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|wednesday||I,1,NG,temporal,,,advent,2,wednesday,,,I,,"ps103:1-2,3-4,8,10","O bless the Lord, my soul!",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/111224/,Douay-Rheims,ps103_1_2_3_4_8_10__alias_6ad181591454,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|wednesday||I,2,NG,temporal,,,advent,2,wednesday,,,I,183,"ps103:1-2,3-4,8+10","O bless the Lord, my soul!",standard_lectionary_complete.csv,,,,,ps103_1_2_3_4_8_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|2|wednesday||II,1,NG,temporal,,,advent,2,wednesday,,,II,,"ps103:1-2,3-4,8,10","Bless the Lord, O my soul.",nigeria_psalm_usage_assignments.csv,ng:2025-12-10:responsorial-psalm:1,2025-12-10,,,ps103_1_2_3_4_8_10__alias_6ad181591454,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|advent|2|wednesday||II,2,NG,temporal,,,advent,2,wednesday,,,II,183,"ps103:1-2,3-4,8+10","O bless the Lord, my soul!",standard_lectionary_complete.csv,,,,,ps103_1_2_3_4_8_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|3|friday||I,1,NG,temporal,,,advent,3,friday,,,I,191,"ps67:1-2,4,6-7","O God, let the nations praise you!",standard_lectionary_complete.csv,,,,,ps67_1_2_4_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|3|friday||II,1,NG,temporal,,,advent,3,friday,,,II,191,"ps67:1-2,4,6-7","O God, let the nations praise you!",standard_lectionary_complete.csv,,,,,ps67_1_2_4_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|3|monday||I,1,NG,temporal,,,advent,3,monday,,,I,,"ps25:4-5ab,6,7bc,8-9","Teach me your ways, O Lord.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/161224/,Douay-Rheims,ps25_4_5ab_6_7bc_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|3|monday||I,2,NG,temporal,,,advent,3,monday,,,I,187,"ps25:4bc-5ab,6-7bc,8-9","Teach me your ways, O Lord.",standard_lectionary_complete.csv,,,,,ps25_4bc_5ab_6_7bc_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|advent|3|monday||II,1,NG,temporal,,,advent,3,monday,,,II,,"ps25:4-5ab,6,7cd,8-9","Teach me your paths, O Lord.",nigeria_psalm_usage_assignments.csv,ng:2025-12-15:responsorial-psalm:1,2025-12-15,,,ps25_4_5ab_6_7cd_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
